system:index,NDVI_01_Jan,NDVI_02_Feb,NDVI_03_Mar,NDVI_04_Apr,NDVI_05_May,NDVI_06_Jun,NDVI_07_Jul,NDVI_08_Aug,NDVI_09_Sep,NDVI_10_Oct,NDVI_11_Nov,NDVI_12_Dec,NDVI_Max,NDVI_Mean,NDVI_Min,NDVI_StdDev,class,.geo
2201_0,0.42211404,0.34411862,0.24248993,0.28893661,0.54167783,0.38830298,0.5123426,0.29843986,0.40011784,-0.007721046,0.8193072,0.57117635,0.8193072,0.40177524,-0.007721046,0.19476899390146526,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2202_0,0.45233202,0.40683925,0.33016494,0.4401985,0.5238592,0.44617155,0.31988797,0.09337239,0.1543943,0.7188991,0.6441475,0.2837959,0.7188991,0.4011719,0.09337239,0.17375828801321694,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2203_0,0.34449095,0.27676162,0.24934076,0.45454547,0.52102804,0.38524115,0.2934473,0.33300638,0.19902617,0.6566029,0.82357025,0.33276883,0.82357025,0.40581915,0.19902617,0.1742628731001756,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2204_0,0.34910733,0.348659,0.30624157,0.60747665,0.5876537,0.36842105,0.27633068,0.21435693,0.73651195,0.85282815,0.71520513,0.28820115,0.85282815,0.47091612,0.21435693,0.20672636176116305,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2205_0,0.37276074,0.330366,0.30489022,0.27746418,0.35920176,0.25414848,0.1944056,0.16223304,0.51772153,0.71829504,0.75773716,0.44447145,0.75773716,0.39114127,0.16223304,0.1815610748179156,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2206_0,0.626339,0.22724459,0.19411924,0.30165508,0.37284482,0.081228666,0.09688347,0.08561279,0.32420716,0.18323094,0.5013369,0.2375189,0.626339,0.2693518,0.081228666,0.16092936428386972,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2207_0,0.28057554,0.27565983,0.22554712,0.21308793,0.36638895,0.07267267,0.0948814,0.19405204,0.54305136,0.63797843,0.68370646,0.23318778,0.68370646,0.31839913,0.07267267,0.19243745165240056,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2208_0,0.34261584,0.29529873,0.3182489,0.30737135,0.17327976,0.17196496,0.16731855,0.14526525,0.53824854,0.7430017,0.6829493,0.22162162,0.7430017,0.34226537,0.14526525,0.19591529426539558,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2209_0,0.30556214,0.35,0.31102794,0.4121832,0.42185202,0.313359,0.25881767,0.14491363,0.24397777,0.593805,0.7498744,0.23507659,0.7498744,0.3617041,0.14491363,0.15978759716765192,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2210_0,0.4994985,0.274244,0.2859864,0.30951232,0.49686846,0.3075611,0.31810585,0.36206895,0.3249706,-0.023330651,0.5542312,0.7952163,0.7952163,0.3754111,-0.023330651,0.18941612391925888,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2211_0,0.21887118,0.25429273,0.2414479,0.22273782,0.30664206,0.24849345,0.21043713,0.07632876,0.22218347,0.53012997,0.6091805,0.1515795,0.6091805,0.2743604,0.07632876,0.1436326301435078,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2212_0,0.2507851,0.2777778,0.2579975,0.2271479,0.3064394,0.24027133,0.20838971,0.09933036,0.30126727,0.5705744,0.6486679,0.19967663,0.6486679,0.29902712,0.09933036,0.14919007039353482,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2213_0,0.46221521,0.43137255,0.3058196,0.42816365,0.5933423,0.51108736,0.17490953,0.15472586,0.7794841,0.67166126,0.6743855,0.32865086,0.7794841,0.45965147,0.15472586,0.1894182735812989,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2214_0,0.36853334,0.3084562,0.27096206,0.51452285,0.13027744,0.09267793,0.19132653,0.29656607,0.1812133,0.2385904,0.046189375,0.13804398,0.51452285,0.23144662,0.046189375,0.12495922126179182,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2215_0,0.363649,0.30790356,0.26702508,0.5010548,0.080921754,0.02665482,0.07344332,0.14774115,-0.04462935,-0.026455026,-0.09004417,-0.026230136,0.5010548,0.13175291,-0.09004417,0.17959803016182666,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2216_0,0.35806587,0.30363137,0.2735794,0.49373978,0.08675799,0.0318069,0.08169935,0.14277337,-0.08694146,-0.07868723,-0.038820993,-0.07412587,0.49373978,0.12445654,-0.08694146,0.18473055381839418,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2217_0,0.2905601,0.23465289,0.20528017,0.26534653,0.37298056,0.13226299,0.0987613,0.18597092,0.6987522,0.5799513,0.5370333,0.4838966,0.6987522,0.34045407,0.0987613,0.18466952700211645,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2218_0,0.29834104,0.27561837,0.2172043,0.23186344,0.33870247,0.12062257,0.13070756,0.16522029,0.7066131,0.6208549,0.52640545,0.5885093,0.7066131,0.3517219,0.12062257,0.1964840677665408,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2219_0,0.28013664,0.2807831,0.22974308,0.23183711,0.36247477,0.18599747,0.10191519,0.19528678,0.51393795,0.5045424,0.55151904,0.46559832,0.55151904,0.32531434,0.10191519,0.14377357750749784,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2220_0,0.34290272,0.28445137,0.25811282,0.27802294,0.47945833,0.48374942,0.3979872,0.16299936,0.6915016,0.6362389,0.7599019,0.3210604,0.7599019,0.42469892,0.16299936,0.18035735555873253,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2221_0,0.45105073,0.32676348,0.2530426,0.31409332,0.46365562,0.4994664,0.4410058,0.3229449,0.32447562,0.6473311,0.7173232,0.49619588,0.7173232,0.43811238,0.2530426,0.13475420939480157,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2222_0,0.26971796,0.24551356,0.26268187,0.22976601,0.33615145,0.32667127,0.28746593,0.30140844,0.15149245,0.3969968,0.6932383,0.27338058,0.6932383,0.3145404,0.15149245,0.12801672496627692,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2223_0,0.26182964,0.23147722,0.21369243,0.3735683,0.47842228,0.33764207,0.33754864,0.1414102,0.507498,0.7590206,0.6406206,0.17752235,0.7590206,0.3716877,0.1414102,0.1830151871288989,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2224_0,0.3354775,0.28373381,0.2513787,0.3772501,0.38307554,0.29718173,0.31428573,0.33178222,0.20231214,0.82114244,0.69504035,0.15504979,0.82114244,0.3706425,0.15504979,0.18625564140132178,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2225_0,0.26810512,0.2670753,0.23961511,0.49668875,0.53921133,0.38523436,0.37033826,0.1783567,0.5048593,0.74781525,0.7087079,0.2527754,0.74781525,0.4132319,0.1783567,0.1794868234250887,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2226_0,0.31699255,0.5207034,0.26685715,0.37698412,0.16800736,0.23056994,0.20044877,0.20488231,0.47863248,0.8344863,0.42481288,0.21052632,0.8344863,0.35282528,0.16800736,0.18369062539416822,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2227_0,0.25174308,0.51608145,0.26578644,0.33745876,0.10222905,0.16459681,0.15085423,0.10466697,0.69368833,0.8268271,0.4219243,0.26309663,0.8268271,0.34157944,0.10222905,0.22313280225698234,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2228_0,0.32339388,0.5021322,0.3385376,0.5775792,0.31953427,0.2607818,0.34071147,0.18018018,0.6372315,0.6494218,0.5171371,0.38898164,0.6494218,0.4196352,0.18018018,0.14634714040866667,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2229_0,0.27837634,0.26122823,0.23620112,0.22217625,0.115636624,0.09836752,0.11362169,0.1579912,0.5841664,0.76127464,0.6102161,0.26515642,0.76127464,0.30870104,0.09836752,0.210497626567661,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2230_0,0.2679584,0.23317412,0.19478883,0.18403909,0.13660811,0.08412699,0.08614668,0.14722537,0.5724432,0.74537814,0.63004,0.25834084,0.74537814,0.2950225,0.08412699,0.2151223796429553,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2231_0,0.32106537,0.2563246,0.2187858,0.20493197,0.22222222,0.14314929,0.11951044,0.1630481,0.48525074,0.62084365,0.56524414,0.33912683,0.62084365,0.3049586,0.11951044,0.16042070132002054,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2232_0,0.17421538,0.17541613,0.17413355,0.17829457,0.31152308,0.28811088,0.25104022,0.27598172,0.15963358,0.49857107,0.7046625,0.53736657,0.7046625,0.31074578,0.15963358,0.16908767511556388,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2233_0,0.28175464,0.27519584,0.2194617,0.17941834,0.21756487,0.12484946,0.114964195,0.33841464,0.70121413,0.733242,0.729297,0.62896466,0.733242,0.37869513,0.114964195,0.23488147152577105,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2234_0,0.27967072,0.24822022,0.20394737,0.19278169,0.27297622,0.1010938,0.10213777,0.27045372,0.43275103,0.7194164,0.6981132,0.47945204,0.7194164,0.33341786,0.1010938,0.19894760238507786,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2235_0,0.2832,0.257223,0.2116671,0.23964342,0.26999247,0.27304885,0.25476602,0.22861882,0.37257397,0.4974227,0.48178554,0.13412091,0.4974227,0.29200524,0.13412091,0.10261720101229772,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2236_0,0.30584902,0.23167469,0.19676685,0.28314716,0.26409775,0.25389197,0.27770755,0.18437631,0.5018011,0.55997586,0.57051736,0.17633274,0.57051736,0.3171782,0.17633274,0.13728548285870604,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2237_0,0.30382398,0.24575128,0.20341109,0.30404395,0.30059755,0.2886391,0.3353955,0.22731277,0.44808576,0.5505618,0.60141844,0.2723658,0.60141844,0.34011725,0.20341109,0.12110037946450683,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2238_0,0.53189856,0.28401586,0.25500867,0.5188849,0.46889558,0.3143242,0.29153606,0.21876648,0.59128976,0.38592234,0.783022,0.4362606,0.783022,0.42331874,0.21876648,0.15837404763581792,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2239_0,0.32240438,0.3250352,0.2574281,0.27913496,0.35462734,0.26291794,0.30068028,0.25306946,0.5081051,0.48766446,0.66250676,0.43307087,0.66250676,0.37055373,0.25306946,0.12174062043769411,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2240_0,0.29250535,0.27518725,0.26818296,0.5393508,0.6386781,0.40537873,0.38023952,0.32485157,0.29887885,0.5824031,0.7177459,0.51127476,0.7177459,0.4362231,0.26818296,0.1494593666044271,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2241_0,0.46256816,0.29586968,0.2730906,0.45309213,0.24725944,0.5594898,0.2175884,0.13106796,0.052160952,0.55032414,0.79608774,0.44919914,0.79608774,0.37398317,0.052160952,0.20058677968380975,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2242_0,0.45961893,0.2927928,0.28164148,0.49244967,0.22479403,0.5992572,0.36039832,0.1320132,0.12280702,0.5586793,0.77121305,0.4217236,0.77121305,0.39311573,0.12280702,0.1873291833068931,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2243_0,0.48087433,0.26266873,0.22418135,0.38388625,0.21506684,0.54306823,0.3835561,0.118421055,0.11723164,0.5662492,0.78898007,0.39887926,0.78898007,0.3735886,0.11723164,0.19177482873479235,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2244_0,0.2993091,0.3470603,0.3118224,0.38503402,0.575524,0.22834373,0.1499388,0.35358256,0.4279134,0.65210843,0.7741786,0.3927088,0.7741786,0.408127,0.1499388,0.1706625084901934,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2245_0,0.30363807,0.30870712,0.2597226,0.35462344,0.6,0.23702665,0.14784703,0.29333824,0.40614334,0.6484667,0.7670268,0.35378894,0.7670268,0.3900274,0.14784703,0.17755259541367732,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2246_0,0.38542622,0.33733734,0.28405064,0.3631033,0.60133046,0.2825079,0.20798668,0.25596768,0.63707066,0.79317373,0.776,0.37135506,0.79317373,0.4412758,0.20798668,0.19651923066247248,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2247_0,0.34511378,0.30232558,0.27216813,0.3388672,0.4204474,0.40327084,0.35250545,0.3361014,0.45060572,0.5795084,0.70830077,0.57627976,0.70830077,0.4237912,0.27216813,0.12698898939895348,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2248_0,0.30061957,0.25699747,0.21338913,0.25520363,0.30324563,0.3786897,0.24990462,0.26957992,0.40554392,0.5098518,0.7204748,0.54151475,0.7204748,0.36708456,0.21338913,0.1464288626746219,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2249_0,0.6696371,0.57918555,0.22542565,0.2300163,0.5903101,0.5458515,0.3375796,0.3114754,0.2203149,0.025803054,0.77868855,0.7315492,0.77868855,0.43715307,0.025803054,0.23138739237468664,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2250_0,0.25857353,0.20250812,0.19405714,0.27547842,0.32180515,0.09636893,0.11592506,0.10201588,0.36604062,0.38921162,0.6796918,0.38396227,0.6796918,0.28213656,0.09636893,0.1575263873266693,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2251_0,0.2842304,0.23720223,0.2247557,0.34254688,0.54608905,0.10444178,0.097367585,0.113031454,0.6454209,0.616544,0.652844,0.25098258,0.652844,0.34295473,0.097367585,0.206308868611512,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2252_0,0.3235366,0.24739385,0.21828172,0.3362919,0.52185863,0.24543777,0.22315511,0.12761754,0.44686908,0.56774193,0.625,0.34898445,0.625,0.3526807,0.12761754,0.14919593950613463,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2253_0,0.2859087,0.29071102,0.2257878,0.3460283,0.46673387,0.43192714,0.41117764,0.3768154,0.5980672,0.6336096,0.76025915,0.5968847,0.76025915,0.45199254,0.2257878,0.15659783921780823,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2254_0,0.24447647,0.25877422,0.20043455,0.2641604,0.37636364,0.2892948,0.28865978,0.3442761,0.5065574,0.49947864,0.652237,0.4435058,0.652237,0.36401823,0.20043455,0.12972973389728087,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2255_0,0.375969,0.30848587,0.27759635,0.32552403,0.44585425,0.30375037,0.46105146,0.4763564,0.8470466,0.7527734,0.7873278,0.6621701,0.8470466,0.5019921,0.27759635,0.19761765155959177,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2256_0,0.23705225,0.21921922,0.17240028,0.15224612,0.11870727,0.23508354,0.10061469,0.22378854,0.7619048,0.75468975,0.16962783,0.6915493,0.7619048,0.3197403,0.10061469,0.24443389204741645,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2257_0,0.28954422,0.23195216,0.22314401,0.16164432,0.28949952,0.40688968,0.631245,0.6148703,0.12915851,0.31483087,0.37641057,0.7674051,0.7674051,0.3697162,0.12915851,0.19269576142995468,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2258_0,0.3760504,0.49562532,0.37121966,0.5569686,0.56164384,0.3736749,0.5142706,0.3453997,0.69891095,0.35023773,0.3446901,0.55233,0.69891095,0.46175182,0.3446901,0.11194275151970115,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2259_0,0.3432161,0.29116,0.20833333,0.293,0.5254237,0.48758465,0.37612838,0.2816584,0.6913774,0.6746643,0.54044116,0.4663951,0.6913774,0.4316152,0.20833333,0.15102744804590756,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2260_0,0.42032856,0.43079865,0.2978022,0.4010811,0.50618416,0.48484167,0.40028423,0.32807708,0.7356566,0.72053355,0.5769916,0.541905,0.7356566,0.48704037,0.2978022,0.13273137356902276,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2261_0,0.5295757,0.32984293,0.21192053,0.28347826,0.30488816,0.41092438,0.45238096,0.3344739,0.19394922,0.29411766,0.77095807,0.4013875,0.77095807,0.37649143,0.19394922,0.15041999675008647,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2262_0,0.7652629,0.84315234,0.4813021,0.12684825,0.31795385,0.4660151,0.8018037,0.8238884,0.12138016,0.60514235,0.84292656,0.82568586,0.84315234,0.58511347,0.12138016,0.2660107944907853,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2263_0,0.23941551,0.2761004,0.2736823,0.4311319,0.29400572,0.23128898,0.22901098,0.27327326,0.6945701,0.8424989,0.09737029,0.13391624,0.8424989,0.33468872,0.09737029,0.21150932460403765,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2264_0,0.21988682,0.20768602,0.18562658,0.2064571,0.19512194,0.20312107,0.09000217,0.7426941,0.88564533,0.6782236,0.29662174,0.59716314,0.88564533,0.37568748,0.09000217,0.25865701755667814,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2265_0,0.1357577,0.13709494,0.12243969,0.13333334,0.11146701,0.16231373,0.12029161,0.07078764,0.36980087,0.67082787,0.5737101,0.23416618,0.67082787,0.23683256,0.07078764,0.18839450568497884,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2266_0,0.299757,0.26171172,0.22646993,0.31056762,0.35793203,0.3384263,0.3515656,0.2103915,0.42564103,0.49678084,0.52027315,0.43875968,0.52027315,0.3531897,0.2103915,0.09610711897899496,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2267_0,0.23781168,0.20927665,0.1752797,0.32215098,0.5326908,0.39297548,0.3232371,0.32381392,0.5659749,0.20087655,0.7959455,0.66845256,0.7959455,0.39570716,0.1752797,0.19244251884735533,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2268_0,0.21908322,0.20890816,0.19632147,0.19153439,0.23085618,0.22786178,0.2690151,0.21966593,0.3763608,0.44420323,0.32599837,0.41239893,0.44420323,0.27685064,0.19153439,0.08576224195491895,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2269_0,0.43740296,0.42630288,0.30708215,0.47011766,0.6821032,0.5445846,0.43795937,0.51107097,0.53262645,0.7264472,0.73782974,0.63973737,0.73782974,0.53777206,0.30708215,0.1284174533956042,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2270_0,0.29787233,0.26398852,0.23520854,0.412101,0.7027471,0.42434743,0.35971788,0.2596882,0.50058126,0.769163,0.7562327,0.38480493,0.769163,0.4472044,0.23520854,0.1863200572598111,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2271_0,0.28995606,0.2475291,0.2112676,0.37379912,0.5056926,0.42393604,0.2786734,0.093550675,0.54489976,0.5925926,0.71756977,0.34168816,0.71756977,0.38509625,0.093550675,0.17119965252728161,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2272_0,0.3849866,0.38014388,0.2718232,0.426703,0.51582456,0.16365445,0.13074414,0.15011702,0.6692913,0.50365674,0.70851225,0.34806034,0.70851225,0.38779312,0.13074414,0.1828771816132096,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2273_0,0.26489916,0.24086894,0.23187023,0.34649742,0.62786347,0.16521144,0.126094,0.13188766,0.7133815,0.63896006,0.646931,0.25753158,0.7133815,0.36599973,0.126094,0.21435389372950944,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2274_0,0.21236184,0.21509972,0.18955187,0.28392684,0.36916667,0.3651877,0.21869016,0.21807909,0.16364773,0.52152437,0.5859355,0.2761527,0.5859355,0.30161035,0.16364773,0.1289906541605543,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2275_0,0.30114606,0.3242643,0.2858732,0.3657289,0.45359018,0.21202855,0.123081945,0.09619835,0.2887139,0.3303527,-0.010159652,0.11506276,0.45359018,0.2404901,-0.010159652,0.1285257036015468,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2276_0,0.23897523,0.23519458,0.20937115,0.29139072,0.5113043,0.26954177,0.063197024,0.058973543,0.24984577,0.12805182,-0.016524788,0.027355623,0.5113043,0.18888973,-0.016524788,0.13976669014700557,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2277_0,0.42248175,0.19535698,0.18390118,0.19654265,0.57632655,0.30672055,0.2591876,0.2266881,-0.15780999,-0.26508474,-0.24419335,-0.22698179,0.57632655,0.122761294,-0.26508474,0.26760984397159554,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2278_0,0.26098534,0.24233983,0.21464762,0.36176935,0.55921906,0.19727346,0.1312519,0.15191546,0.594386,0.5769231,0.68421054,0.36121672,0.68421054,0.36134487,0.1312519,0.18566456054192004,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2279_0,0.5068956,0.42667472,0.26695707,0.60559684,0.35588482,0.14553991,0.16691579,0.31202045,0.27115718,-0.28931573,0.13066846,0.48018193,0.60559684,0.2815981,-0.28931573,0.22423398063201244,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2280_0,0.32900098,0.2971154,0.29364517,0.43656343,0.60803014,0.5245709,0.37798595,0.28518057,0.46548507,0.62304866,0.7524613,0.33864054,0.7524613,0.44431067,0.28518057,0.14697183148073695,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2281_0,0.28162017,0.2811008,0.21672355,0.24345295,0.19361857,0.4651594,0.34730786,0.25009847,0.20740019,0.40218353,0.7988727,0.56827307,0.7988727,0.35465094,0.19361857,0.17276436532202527,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2282_0,0.3107415,0.3261339,0.24884081,0.23556371,0.18670076,0.29507267,0.24481659,0.24581224,0.26877132,0.3447594,0.70638424,0.46005046,0.70638424,0.32280397,0.18670076,0.1335143106058356,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2283_0,0.29456005,0.28180355,0.22433837,0.19822617,0.381367,0.37921846,0.2872428,0.17233728,0.4588826,0.6140092,0.70281506,0.29783222,0.70281506,0.3577194,0.17233728,0.15597322704895406,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2284_0,0.3828285,0.34508815,0.2799803,0.38015717,0.6154141,0.5218987,0.57764995,0.484714,0.7867345,0.64640886,0.6830601,0.51094246,0.7867345,0.51790637,0.2799803,0.14548660718270529,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2285_0,0.37486434,0.320719,0.26663476,0.32926255,0.56113434,0.531344,0.55960184,0.42895502,0.7443845,0.649342,0.7055282,0.4676259,0.7443845,0.4949497,0.26663476,0.14992818129496174,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2286_0,0.38909477,0.32799146,0.27779198,0.29936925,0.50251025,0.4071111,0.33633906,0.16329645,0.4250416,0.62732345,0.6695934,0.40216854,0.6695934,0.4023026,0.16329645,0.13721346484013458,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2287_0,0.27673796,0.26210046,0.22260042,0.28390753,0.45065826,0.40834057,0.307947,0.11782364,0.6393939,0.7334326,0.73928875,0.30598554,0.73928875,0.39568472,0.11782364,0.19623749189437878,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2288_0,0.6977025,0.5924883,0.21449,0.20672269,0.13699907,0.36025965,0.43937126,0.10490566,0.08800568,0.14714715,0.6969697,0.5105882,0.6977025,0.34963748,0.08800568,0.22137587908442996,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2289_0,0.56554574,0.39361125,0.20195213,0.27739727,0.15151516,0.36067414,0.29448572,0.13583922,0.18168947,0.33436373,0.67529935,0.45482865,0.67529935,0.33560017,0.13583922,0.15992223530890515,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2290_0,0.34721842,0.3115061,0.2659854,0.42068547,0.56611335,0.5119013,0.41354293,0.27902946,0.17447162,0.32622334,0.77556986,0.62005126,0.77556986,0.41769153,0.17447162,0.1648138175399024,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2291_0,0.28590444,0.29157248,0.23095898,0.40808016,0.52955514,0.35636666,0.4129111,0.36184582,0.31714025,0.6132662,0.8029302,0.58078605,0.8029302,0.4326098,0.23095898,0.16029895956450926,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2292_0,0.22790357,0.22891566,0.20405811,0.28239202,0.4190851,0.33826086,0.27533633,0.2665994,0.63792723,0.63732326,0.5281407,0.33333334,0.63792723,0.36493963,0.20405811,0.14935138810218007,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2293_0,0.25484765,0.25447044,0.23059818,0.23195876,0.35181898,0.38454786,0.23380281,0.21313651,0.73820347,0.6655738,0.43889844,0.36950204,0.73820347,0.3639466,0.21313651,0.16734161409219356,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2294_0,0.25656185,0.25034705,0.22150056,0.21629567,0.3159726,0.33278888,0.24743083,0.18548001,0.5762303,0.5860838,0.6154984,0.32119808,0.6154984,0.34378234,0.18548001,0.14996179681324526,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2295_0,0.27659574,0.24871795,0.21606816,0.23217158,0.3580247,0.37004632,0.42673796,0.34641173,0.65067875,0.4669299,0.5410918,0.40265742,0.65067875,0.378011,0.21606816,0.1250963419734632,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2296_0,0.26777178,0.2543783,0.22003973,0.29813933,0.41562155,0.36720648,0.22116482,0.10458945,0.18063314,0.3088843,0.78267527,0.43740496,0.78267527,0.3215424,0.10458945,0.16643727650496348,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2297_0,0.26996198,0.2542153,0.2334344,0.32457292,0.46518847,0.4163015,0.2588486,0.12689996,0.20372723,0.37714776,0.7801047,0.4405712,0.7801047,0.3459145,0.12689996,0.16347450728079202,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2298_0,0.3892409,0.38445267,0.31068984,0.29078013,0.3593371,0.44326392,0.44285715,0.44881564,0.7935684,0.653546,0.5529132,0.5962175,0.7935684,0.4721402,0.29078013,0.14335927314435612,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2299_0,0.42672414,0.4010039,0.38575983,0.38882804,0.4344384,0.43871596,0.45317978,0.50167495,0.65178186,0.6031286,0.47685063,0.5187258,0.65178186,0.47340098,0.38575983,0.08005118716515314,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2300_0,0.2846361,0.26955476,0.2685469,0.30287054,0.30097613,0.3322314,0.38271606,0.39146185,0.5838108,0.52858454,0.49993038,0.45502958,0.5838108,0.3833624,0.2685469,0.1048100671115199,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2301_0,0.3277394,0.36301368,0.30394432,0.30481514,0.19303483,0.32792363,0.21877095,0.5086705,0.7330623,0.83887994,0.37538463,0.31131497,0.83887994,0.4005462,0.19303483,0.18920288508060318,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2302_0,0.35131964,0.31166822,0.19187987,0.18184382,0.120473996,0.28482974,0.35308343,0.5679325,0.6244712,0.4936212,0.12683992,0.40593472,0.6244712,0.33449152,0.120473996,0.15947503036798796,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2303_0,0.3217793,0.3167982,0.16669784,0.30026746,0.24754634,0.33333334,0.33765674,0.56729496,0.68767637,0.46436608,0.38436744,0.4633991,0.68767637,0.3825986,0.16669784,0.13678119574652994,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2304_0,0.573443,0.60804766,0.2539386,0.25189394,0.32097238,0.28248587,0.29406318,0.47013783,0.6912829,0.675103,0.18717012,0.4835061,0.6912829,0.42433706,0.18717012,0.1728492244936049,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
